SURVEY_OPS,image_key,ranSel_key,CONCEPT,Count,INDEX_RECORDED_TIMESTAMP,SVY_OPS,Transect Priority,NEW priority,MapLoc,Target RANSMPL (1/10),KF_USBL_LON,KF_USBL_LAT,Z,CONCEPT - OLD (note this was extract with some QC already done) - filling on Photos,SubstConc (17-7-19),IMAGE_NO,KEY_1,QUAD-Size,RANSEL_NO,RAN_SEL_STAT,"Selection round (1 orig sel, 2 replacement)",SelNo-NS replaced,COMMENTS,Dens
IN2018_V06_043,043_0146,043_006,Black & Octocorals,83,28/11/2018 18:58,IN2018_V06_043,4 - fished?,1c,Sisters,83,147.2539871,-44.27929193,1036.002222,Rock,Rock,146,043_0146,7.789887535,6,QT,1,6,NA,10.654839319191789
IN2018_V06_043,043_0146,043_006,Hydrocorals,1,28/11/2018 18:58,IN2018_V06_043,4 - fished?,1c,Sisters,83,147.2539871,-44.27929193,1036.002222,Rock,Rock,146,043_0146,7.789887535,6,QT,1,6,NA,0.12837155806255166
IN2018_V06_098,098_0264,098_051,Hydrocorals,1,7/12/2018 8:13,IN2018_V06_098,1,1,z110,74,146.1978942,-44.26493556,1509.95,Rock,Rock,264,098_0264,4.104214085,51,QT,1,51,NA,0.2436520072514687
IN2018_V06_082,082_0357,082_004,Unstalked crinoids,8,5/12/2018 11:55,IN2018_V06_082,1,1,Hill K1,41,147.3963951,-44.29934907,1489.668571,Coral rubble,Coral reef substrate,357,082_0357,3.246018392,4,QT,1,4,NA,2.4645578163440054
IN2018_V06_082,082_0357,082_004,Hydrocorals,1,5/12/2018 11:55,IN2018_V06_082,1,1,Hill K1,41,147.3963951,-44.29934907,1489.668571,Coral rubble,Coral reef substrate,357,082_0357,3.246018392,4,QT,1,4,NA,0.3080697270430007
IN2018_V06_082,082_0357,082_004,Stalked crinoids,2,5/12/2018 11:55,IN2018_V06_082,1,1,Hill K1,41,147.3963951,-44.29934907,1489.668571,Coral rubble,Coral reef substrate,357,082_0357,3.246018392,4,QT,1,4,NA,0.6161394540860013
IN2018_V06_082,082_0357,082_004,Sponges,16,5/12/2018 11:55,IN2018_V06_082,1,1,Hill K1,41,147.3963951,-44.29934907,1489.668571,Coral rubble,Coral reef substrate,357,082_0357,3.246018392,4,QT,1,4,NA,4.929115632688011
IN2018_V06_082,082_0357,082_004,Solenosmilia matrix,50,5/12/2018 11:55,IN2018_V06_082,1,1,Hill K1,41,147.3963951,-44.29934907,1489.668571,Coral rubble,Coral reef substrate,357,082_0357,3.246018392,4,QT,1,4,NA,15.403486352150034
IN2018_V06_084,084_0455,084_023,Black & Octocorals,1,5/12/2018 23:35,IN2018_V06_084,1b,1b,Main Matt,81,146.2015966,-44.2228536,993.2441558,Rock,Rock,455,084_0455,1.969368769,23,QT,1,23,NA,0.5077769160053132
IN2018_V06_108,108_0107,108_050,Regular urchins,1,8/12/2018 10:09,IN2018_V06_108,2,4,slope,59,146.7688242,-44.14928328,692.1,Rock,Rock,107,108_0107,5.269848228,50,QT,1,50,NA,0.18975878559210757
IN2018_V06_108,108_0107,108_050,Unstalked crinoids,1,8/12/2018 10:09,IN2018_V06_108,2,4,slope,59,146.7688242,-44.14928328,692.1,Rock,Rock,107,108_0107,5.269848228,50,QT,1,50,NA,0.18975878559210757
IN2018_V06_108,108_0107,108_050,Hydrocorals,1,8/12/2018 10:09,IN2018_V06_108,2,4,slope,59,146.7688242,-44.14928328,692.1,Rock,Rock,107,108_0107,5.269848228,50,QT,1,50,NA,0.18975878559210757
IN2018_V06_099,099_0616,099_073,Regular urchins,2,7/12/2018 12:48,IN2018_V06_099,2,2,slope,76,146.4407787,-44.29149564,1635.435714,Sand - mud (<2mm),Sand - mud (<2mm),616,099_0616,2.770220702,73,QT,1,73,NA,0.7219641375707255
IN2018_V06_056,056_0597,056_041,Hydrocorals,1,30/11/2018 19:56,IN2018_V06_056,fished,1c,Sisters,70,147.2360837,-44.28770806,1364.53125,Rock,Rock,597,056_0597,11.85488941,41,QT,1,41,NA,0.08435338073727336
IN2018_V06_056,056_0597,056_041,Sponges,1,30/11/2018 19:56,IN2018_V06_056,fished,1c,Sisters,70,147.2360837,-44.28770806,1364.53125,Rock,Rock,597,056_0597,11.85488941,41,QT,1,41,NA,0.08435338073727336
IN2018_V06_056,056_0597,056_041,Black & Octocorals,5,30/11/2018 19:56,IN2018_V06_056,fished,1c,Sisters,70,147.2360837,-44.28770806,1364.53125,Rock,Rock,597,056_0597,11.85488941,41,QT,1,41,NA,0.4217669036863668
IN2018_V06_053,053_0546,053_051,No-VMEfauna,0,30/11/2018 10:26,IN2018_V06_053,1,1,Hill K1,57,147.3704358,-44.28949981,1805.1,Sand - mud (<2mm),Sand - mud (<2mm),546,053_0546,4.418084502,51,QT,1,51,NA,0
IN2018_V06_119,119_0011,119_007,Solenosmilia matrix,100,9/12/2018 9:37,IN2018_V06_119,1,1,z20,24,147.2047018,-44.27882114,1087.55,Coral reef substrate,Coral reef substrate,11,119_0011,10.83202377,7,QT,1,7,NA,9.231885206618228
IN2018_V06_119,119_0011,119_007,Black & Octocorals,8,9/12/2018 9:37,IN2018_V06_119,1,1,z20,24,147.2047018,-44.27882114,1087.55,Coral reef substrate,Coral reef substrate,11,119_0011,10.83202377,7,QT,1,7,NA,0.7385508165294582
IN2018_V06_119,119_0011,119_007,Hydrocorals,1,9/12/2018 9:37,IN2018_V06_119,1,1,z20,24,147.2047018,-44.27882114,1087.55,Coral reef substrate,Coral reef substrate,11,119_0011,10.83202377,7,QT,1,7,NA,0.09231885206618227
IN2018_V06_119,119_0011,119_007,Sponges,12,9/12/2018 9:37,IN2018_V06_119,1,1,z20,24,147.2047018,-44.27882114,1087.55,Coral reef substrate,Coral reef substrate,11,119_0011,10.83202377,7,QT,1,7,NA,1.1078262247941875
IN2018_V06_119,119_0011,119_007,S.variabilis,14,9/12/2018 9:37,IN2018_V06_119,1,1,z20,24,147.2047018,-44.27882114,1087.55,Coral reef substrate,Coral reef substrate,11,119_0011,10.83202377,7,QT,1,7,NA,1.2924639289265518
IN2018_V06_110,110_0508,110_031,Hydrocorals,1,8/12/2018 16:47,IN2018_V06_110,4 - fished?,1c,Pedra,54,147.11253490000001,-44.27370261,1206.016667,Rock,Coral rubble,508,110_0508,6.085087439,31,QT,1,31,NA,0.16433617594233554
IN2018_V06_110,110_0508,110_031,Regular urchins,3,8/12/2018 16:47,IN2018_V06_110,4 - fished?,1c,Pedra,54,147.11253490000001,-44.27370261,1206.016667,Rock,Coral rubble,508,110_0508,6.085087439,31,QT,1,31,NA,0.49300852782700666
IN2018_V06_186,186_0235,186_042,True anemones: Fourlobed,1,17/12/2018 14:26,IN2018_V06_186,1b,1b,St Helens,66,148.7688029,-41.23003391,812.9888889,Pebble - gravel,Coral rubble,235,186_0235,4.62311062,NA,QT-2,2,42,MG-Q,0.2163045797939397
IN2018_V06_045,045_0437,045_032,No-VMEfauna,0,29/11/2018 1:16,IN2018_V06_045,1,1,Hill K1,44,147.3951349,-44.28461726,1715.08,Pebble - gravel,Pebble - gravel,437,045_0437,31.82092613,32,QT,1,32,NA,0
IN2018_V06_062,062_0277,062_034,Solenosmilia matrix,75,1/12/2018 11:07,IN2018_V06_062,1a,1a,z16,39,147.0673514,-44.28368361,1381.827778,Coral rubble,Coral reef substrate,277,062_0277,4.62451692,34,QT,1,34,NA,16.21791017255052
IN2018_V06_062,062_0277,062_034,Hydrocorals,1,1/12/2018 11:07,IN2018_V06_062,1a,1a,z16,39,147.0673514,-44.28368361,1381.827778,Coral rubble,Coral reef substrate,277,062_0277,4.62451692,34,QT,1,34,NA,0.21623880230067363
IN2018_V06_062,062_0277,062_034,Sponges,2,1/12/2018 11:07,IN2018_V06_062,1a,1a,z16,39,147.0673514,-44.28368361,1381.827778,Coral rubble,Coral reef substrate,277,062_0277,4.62451692,34,QT,1,34,NA,0.43247760460134727
IN2018_V06_062,062_0277,062_034,Unstalked crinoids,4,1/12/2018 11:07,IN2018_V06_062,1a,1a,z16,39,147.0673514,-44.28368361,1381.827778,Coral rubble,Coral reef substrate,277,062_0277,4.62451692,34,QT,1,34,NA,0.8649552092026945
IN2018_V06_062,062_0277,062_034,Black & Octocorals,29,1/12/2018 11:07,IN2018_V06_062,1a,1a,z16,39,147.0673514,-44.28368361,1381.827778,Coral rubble,Coral reef substrate,277,062_0277,4.62451692,34,QT,1,34,NA,6.270925266719535
IN2018_V06_075,075_0249,075_052,Hydrocorals,1,4/12/2018 0:29,IN2018_V06_075,1b,1b,Main Matt,66,146.1811095,-44.21519201,850.965,Rock,cobble - boulder,249,075_0249,5.089874406,52,QT,1,52,NA,0.19646850201670774
IN2018_V06_075,075_0249,075_052,Black & Octocorals,2,4/12/2018 0:29,IN2018_V06_075,1b,1b,Main Matt,66,146.1811095,-44.21519201,850.965,Rock,cobble - boulder,249,075_0249,5.089874406,52,QT,1,52,NA,0.39293700403341547
IN2018_V06_075,075_0249,075_052,Unstalked crinoids,4,4/12/2018 0:29,IN2018_V06_075,1b,1b,Main Matt,66,146.1811095,-44.21519201,850.965,Rock,cobble - boulder,249,075_0249,5.089874406,52,QT,1,52,NA,0.7858740080668309
IN2018_V06_075,075_0249,075_052,Sponges,12,4/12/2018 0:29,IN2018_V06_075,1b,1b,Main Matt,66,146.1811095,-44.21519201,850.965,Rock,cobble - boulder,249,075_0249,5.089874406,52,QT,1,52,NA,2.357622024200493
IN2018_V06_185,185_0051,185_043,No-VMEfauna,0,17/12/2018 8:10,IN2018_V06_185,1b,1b,St Helens,71,148.7578515,-41.23127316,612.185,Pebble - gravel,Coral rubble,51,185_0051,4.620539408,43,QT,1,43,MG-Q,0
IN2018_V06_103,103_0421,103_064,No-VMEfauna,0,8/12/2018 3:49,IN2018_V06_103,2,5,slope,60,146.6734332,-44.09812271,554.96,Pebble - gravel,Pebble - gravel,421,103_0421,2.956831568,64,QT,1,64,NA,0
IN2018_V06_127,127_0299,127_031,No-VMEfauna,0,10/12/2018 4:32,IN2018_V06_127,1b,1b,z4,46,147.2164381,-44.2087789,1206.45,Pebble - gravel,Pebble - gravel,299,127_0299,1.926183137,31,QT,1,31,NA,0
IN2018_V06_182,182_0035,182_033,No-VMEfauna,0,17/12/2018 0:45,IN2018_V06_182,1b,1b,St Helens,66,148.7591862,-41.23064696,600.558,Coral rubble,Coral rubble,35,182_0035,5.98391401,33,QT,1,33,MG-Q,0
IN2018_V06_091,091_0304,091_135,Black & Octocorals,2,6/12/2018 16:06,IN2018_V06_091,1b,1b,Main Matt,95,146.1968972,-44.20837501,887.5071429,Rock,Rock,304,091_0304,2.807980544,135,QT-2,2,71,NA,0.7122556473097843
IN2018_V06_091,091_0304,091_135,Hydrocorals,1,6/12/2018 16:06,IN2018_V06_091,1b,1b,Main Matt,95,146.1968972,-44.20837501,887.5071429,Rock,Rock,304,091_0304,2.807980544,135,QT-2,2,71,NA,0.35612782365489215
IN2018_V06_091,091_0304,091_135,Sponges,3,6/12/2018 16:06,IN2018_V06_091,1b,1b,Main Matt,95,146.1968972,-44.20837501,887.5071429,Rock,Rock,304,091_0304,2.807980544,135,QT-2,2,71,NA,1.0683834709646765
IN2018_V06_088,088_0269,088_049,Black & Octocorals,2,6/12/2018 8:01,IN2018_V06_088,1b,1b,Main Matt,79,146.2005655,-44.21722271,896.9,Rock,Rock,269,088_0269,5.089680385,49,QT,1,49,NA,0.39295198297603906
IN2018_V06_125,125_0183,125_072,Hydrocorals,1,9/12/2018 21:42,IN2018_V06_125,1a,1a,z16,36,147.0739442,-44.29194391,1301.688889,Coral reef substrate,Coral reef substrate,183,125_0183,3.324127522,72,QT-2,2,8,NA,0.3008308175248158
IN2018_V06_125,125_0183,125_072,Stalked crinoids,2,9/12/2018 21:42,IN2018_V06_125,1a,1a,z16,36,147.0739442,-44.29194391,1301.688889,Coral reef substrate,Coral reef substrate,183,125_0183,3.324127522,72,QT-2,2,8,NA,0.6016616350496315
IN2018_V06_125,125_0183,125_072,Solenosmilia matrix,60,9/12/2018 21:42,IN2018_V06_125,1a,1a,z16,36,147.0739442,-44.29194391,1301.688889,Coral reef substrate,Coral reef substrate,183,125_0183,3.324127522,72,QT-2,2,8,NA,18.049849051488945
IN2018_V06_125,125_0183,125_072,D.horridus,1,9/12/2018 21:42,IN2018_V06_125,1a,1a,z16,36,147.0739442,-44.29194391,1301.688889,Coral reef substrate,Coral reef substrate,183,125_0183,3.324127522,72,QT-2,2,8,NA,0.3008308175248158
IN2018_V06_125,125_0183,125_072,Black & Octocorals,2,9/12/2018 21:42,IN2018_V06_125,1a,1a,z16,36,147.0739442,-44.29194391,1301.688889,Coral reef substrate,Coral reef substrate,183,125_0183,3.324127522,72,QT-2,2,8,NA,0.6016616350496315
IN2018_V06_125,125_0183,125_072,Sponges,11,9/12/2018 21:42,IN2018_V06_125,1a,1a,z16,36,147.0739442,-44.29194391,1301.688889,Coral reef substrate,Coral reef substrate,183,125_0183,3.324127522,72,QT-2,2,8,NA,3.3091389927729735
IN2018_V06_125,125_0183,125_072,S.variabilis,1,9/12/2018 21:42,IN2018_V06_125,1a,1a,z16,36,147.0739442,-44.29194391,1301.688889,Coral reef substrate,Coral reef substrate,183,125_0183,3.324127522,72,QT-2,2,8,NA,0.3008308175248158
IN2018_V06_166,166_0348,166_044,No-VMEfauna,0,14/12/2018 15:29,IN2018_V06_166,1,1,z8,70,147.2966315,-44.20142636,1388.536,Pebble - gravel,Pebble - gravel,348,166_0348,3.028898179,44,QT,1,44,NA,0
IN2018_V06_099,099_0514,099_051,Regular urchins,5,7/12/2018 12:39,IN2018_V06_099,2,2,slope,76,146.4437872,-44.29046271,1633.3,Pebble - gravel,Pebble - gravel,514,099_0514,2.012931013,51,QT,1,51,NA,2.483940069336097
IN2018_V06_110,110_0372,110_029,Regular urchins,5,8/12/2018 16:36,IN2018_V06_110,4 - fished?,1c,Pedra,54,147.1086767,-44.27050326,1121.072222,Barnacle plates,Barnacle plates,372,110_0372,5.205620986,29,QT,1,29,NA,0.9605002003501606
IN2018_V06_110,110_0372,110_029,Hydrocorals,1,8/12/2018 16:36,IN2018_V06_110,4 - fished?,1c,Pedra,54,147.1086767,-44.27050326,1121.072222,Barnacle plates,Barnacle plates,372,110_0372,5.205620986,29,QT,1,29,NA,0.19210004007003212
IN2018_V06_110,110_0372,110_029,Sponges,2,8/12/2018 16:36,IN2018_V06_110,4 - fished?,1c,Pedra,54,147.1086767,-44.27050326,1121.072222,Barnacle plates,Barnacle plates,372,110_0372,5.205620986,29,QT,1,29,NA,0.38420008014006424
IN2018_V06_130,130_0045,130_011,Hydrocorals,1,10/12/2018 10:24,IN2018_V06_130,3,5,slope,63,147.0249002,-44.16586581,567.4844444,Pebble - gravel,Rock,45,130_0045,3.314802836,11,QT,1,11,NA,0.3016770678302871
IN2018_V06_130,130_0045,130_011,Unstalked crinoids,4,10/12/2018 10:24,IN2018_V06_130,3,5,slope,63,147.0249002,-44.16586581,567.4844444,Pebble - gravel,Rock,45,130_0045,3.314802836,11,QT,1,11,NA,1.2067082713211483
IN2018_V06_130,130_0045,130_011,Sponges,18,10/12/2018 10:24,IN2018_V06_130,3,5,slope,63,147.0249002,-44.16586581,567.4844444,Pebble - gravel,Rock,45,130_0045,3.314802836,11,QT,1,11,NA,5.430187220945167
IN2018_V06_084,084_0651,084_001,No-VMEfauna,0,5/12/2018 23:52,IN2018_V06_084,1b,1b,Main Matt,81,146.2064239,-44.22573972,1082.985714,Sand - mud (<2mm),Pebble - gravel,651,084_0651,6.005660916,1,QT,1,1,NA,0
IN2018_V06_043,043_0041,043_130,Sponges,2,28/11/2018 18:50,IN2018_V06_043,4 - fished?,1c,Sisters,83,147.2519801,-44.2770445,889.9244444,Rock,Rock,41,043_0041,10.90480883,130,QT-2,2,2,NA,0.18340532430956885
IN2018_V06_042,042_0124,042_102,Hydrocorals,1,28/11/2018 16:12,IN2018_V06_042,fished,1c,Sisters,81,147.2527293,-44.27402242,964.41,cobble - boulder,cobble - boulder,124,042_0124,4.982770413,102,QT-2,2,38,NA,0.20069156656124668
IN2018_V06_042,042_0124,042_102,Sponges,14,28/11/2018 16:12,IN2018_V06_042,fished,1c,Sisters,81,147.2527293,-44.27402242,964.41,cobble - boulder,cobble - boulder,124,042_0124,4.982770413,102,QT-2,2,38,NA,2.8096819318574533
IN2018_V06_155,155_0250,155_095,Hydrocorals,1,13/12/2018 7:01,IN2018_V06_155,1b,1b,Punch's Hill,30,147.1939674,-44.18588258,1027.475,Coral rubble,Coral rubble,250,155_0250,4.228530083,95,QT-2,2,63,NA,0.23648879879566415
IN2018_V06_075,075_0275,075_132,Unstalked crinoids,1,4/12/2018 0:31,IN2018_V06_075,1b,1b,Main Matt,66,146.180226,-44.21515506,874.4342857,Coral rubble,Rock,275,075_0275,7.453790007,132,QT-2,2,4,NA,0.13415993730181297
IN2018_V06_075,075_0275,075_132,Black & Octocorals,7,4/12/2018 0:31,IN2018_V06_075,1b,1b,Main Matt,66,146.180226,-44.21515506,874.4342857,Coral rubble,Rock,275,075_0275,7.453790007,132,QT-2,2,4,NA,0.9391195611126907
IN2018_V06_075,075_0275,075_132,Sponges,7,4/12/2018 0:31,IN2018_V06_075,1b,1b,Main Matt,66,146.180226,-44.21515506,874.4342857,Coral rubble,Rock,275,075_0275,7.453790007,132,QT-2,2,4,NA,0.9391195611126907
IN2018_V06_075,075_0275,075_132,Hydrocorals,1,4/12/2018 0:31,IN2018_V06_075,1b,1b,Main Matt,66,146.180226,-44.21515506,874.4342857,Coral rubble,Rock,275,075_0275,7.453790007,132,QT-2,2,4,NA,0.13415993730181297
IN2018_V06_056,056_0345,056_076,Black & Octocorals,5,30/11/2018 19:34,IN2018_V06_056,fished,1c,Sisters,70,147.2415687,-44.28292935,1198.8,Rock,Rock,345,056_0345,7.378019495,76,QT,1,76,NA,0.6776886403442608
IN2018_V06_056,056_0345,056_076,Regular urchins,4,30/11/2018 19:34,IN2018_V06_056,fished,1c,Sisters,70,147.2415687,-44.28292935,1198.8,Rock,Rock,345,056_0345,7.378019495,76,QT,1,76,NA,0.5421509122754087
IN2018_V06_056,056_0345,056_076,Hydrocorals,1,30/11/2018 19:34,IN2018_V06_056,fished,1c,Sisters,70,147.2415687,-44.28292935,1198.8,Rock,Rock,345,056_0345,7.378019495,76,QT,1,76,NA,0.13553772806885217
IN2018_V06_084,084_0342,084_068,No-VMEfauna,0,5/12/2018 23:25,IN2018_V06_084,1b,1b,Main Matt,81,146.1989633,-44.22106465,932.5628571,Sand - mud (<2mm),Sand - mud (<2mm),342,084_0342,9.058059335,68,QT,1,68,NA,0
IN2018_V06_109,109_0204,109_013,Sponges,1,8/12/2018 13:02,IN2018_V06_109,2,4,slope,69,146.839978,-44.11773806,697.05,Pebble - gravel,Sand - mud (<2mm),204,109_0204,4.186770746,13,QT,1,13,NA,0.23884756550269448
IN2018_V06_042,042_0494,042_059,Hydrocorals,1,28/11/2018 16:44,IN2018_V06_042,fished,1c,Sisters,81,147.2606733,-44.26755416,1233.0225,Rock,Rock,494,042_0494,8.317306033,59,QT,1,59,NA,0.12023123785903383
IN2018_V06_098,098_0195,098_027,Solenosmilia matrix,30,7/12/2018 8:07,IN2018_V06_098,1,1,z110,74,146.1957761,-44.26549313,1439.85,Barnacle plates,Coral rubble,195,098_0195,7.765111694,27,QT,1,27,NA,3.863434446561871
IN2018_V06_098,098_0195,098_027,Sponges,2,7/12/2018 8:07,IN2018_V06_098,1,1,z110,74,146.1957761,-44.26549313,1439.85,Barnacle plates,Coral rubble,195,098_0195,7.765111694,27,QT,1,27,NA,0.25756229643745804
IN2018_V06_098,098_0195,098_027,Hydrocorals,1,7/12/2018 8:07,IN2018_V06_098,1,1,z110,74,146.1957761,-44.26549313,1439.85,Barnacle plates,Coral rubble,195,098_0195,7.765111694,27,QT,1,27,NA,0.12878114821872902
IN2018_V06_063,063_0206,063_033,Solenosmilia matrix,100,1/12/2018 13:27,IN2018_V06_063,1a,1a,z16,43,147.0671703,-44.28556655,1271.25,Coral reef substrate,Coral reef substrate,206,063_0206,12.29892275,33,QT,1,33,NA,8.130793406276172
IN2018_V06_063,063_0206,063_033,Hydrocorals,1,1/12/2018 13:27,IN2018_V06_063,1a,1a,z16,43,147.0671703,-44.28556655,1271.25,Coral reef substrate,Coral reef substrate,206,063_0206,12.29892275,33,QT,1,33,NA,0.08130793406276172
IN2018_V06_063,063_0206,063_033,Sponges,22,1/12/2018 13:27,IN2018_V06_063,1a,1a,z16,43,147.0671703,-44.28556655,1271.25,Coral reef substrate,Coral reef substrate,206,063_0206,12.29892275,33,QT,1,33,NA,1.7887745493807579
IN2018_V06_063,063_0206,063_033,Black & Octocorals,9,1/12/2018 13:27,IN2018_V06_063,1a,1a,z16,43,147.0671703,-44.28556655,1271.25,Coral reef substrate,Coral reef substrate,206,063_0206,12.29892275,33,QT,1,33,NA,0.7317714065648555
IN2018_V06_063,063_0206,063_033,Unstalked crinoids,3,1/12/2018 13:27,IN2018_V06_063,1a,1a,z16,43,147.0671703,-44.28556655,1271.25,Coral reef substrate,Coral reef substrate,206,063_0206,12.29892275,33,QT,1,33,NA,0.24392380218828516
IN2018_V06_063,063_0206,063_033,D.horridus,4,1/12/2018 13:27,IN2018_V06_063,1a,1a,z16,43,147.0671703,-44.28556655,1271.25,Coral reef substrate,Coral reef substrate,206,063_0206,12.29892275,33,QT,1,33,NA,0.3252317362510469
IN2018_V06_063,063_0206,063_033,Brisingid,1,1/12/2018 13:27,IN2018_V06_063,1a,1a,z16,43,147.0671703,-44.28556655,1271.25,Coral reef substrate,Coral reef substrate,206,063_0206,12.29892275,33,QT,1,33,NA,0.08130793406276172
IN2018_V06_063,063_0206,063_033,S.variabilis,17,1/12/2018 13:27,IN2018_V06_063,1a,1a,z16,43,147.0671703,-44.28556655,1271.25,Coral reef substrate,Coral reef substrate,206,063_0206,12.29892275,33,QT,1,33,NA,1.3822348790669492
IN2018_V06_103,103_0119,103_063,No-VMEfauna,0,8/12/2018 3:24,IN2018_V06_103,2,5,slope,60,146.6621113,-44.10140452,516.17,Sand - mud (<2mm),Rock,119,103_0119,4.692496091,63,QT,1,63,NA,0
IN2018_V06_118,118_0570,118_024,No-VMEfauna,0,9/12/2018 9:18,IN2018_V06_118,1,1,z34,44,147.193715,-44.28116101,1379.94,Sand - mud (<2mm),Sand - mud (<2mm),570,118_0570,2.536177281,24,QT,1,24,NA,0
IN2018_V06_174,174_0147,174_067,No-VMEfauna,0,16/12/2018 6:04,IN2018_V06_174,1b,1b,St Helens,77,148.7621611,-41.2260552,738.76,Coral rubble,Coral rubble,147,174_0147,1.653796,NA,QT-2,2,67,NA,0
IN2018_V06_089,089_0611,089_041,Regular urchins,1,6/12/2018 10:55,IN2018_V06_089,1b,1b,Main Matt,69,146.2066256,-44.20346347,1075.122222,Rock,Rock,611,089_0611,3.602840553,41,QT,1,41,NA,0.2775587721103349
IN2018_V06_089,089_0611,089_041,Black & Octocorals,2,6/12/2018 10:55,IN2018_V06_089,1b,1b,Main Matt,69,146.2066256,-44.20346347,1075.122222,Rock,Rock,611,089_0611,3.602840553,41,QT,1,41,NA,0.5551175442206698
IN2018_V06_056,056_0520,056_075,No-VMEfauna,0,30/11/2018 19:49,IN2018_V06_056,fished,1c,Sisters,70,147.2378626,-44.28646572,1324.4,Barnacle plates,Barnacle plates,520,056_0520,9.186088093,75,QT,1,75,NA,0
IN2018_V06_085,085_0763,085_062,Sponges,5,6/12/2018 3:39,IN2018_V06_085,1b,1b,Main Matt,75,146.1735708,-44.22711398,1211.833333,Pebble - gravel,Pebble - gravel,763,085_0763,3.933820025,62,QT,1,62,NA,1.2710291696682285
IN2018_V06_099,099_0443,099_039,Hydrocorals,1,7/12/2018 12:33,IN2018_V06_099,2,2,slope,76,146.4456553,-44.28984446,1571.23,Rock,Rock,443,099_0443,3.305654877,39,QT,1,39,NA,0.30251191888111917
IN2018_V06_099,099_0443,099_039,Unstalked crinoids,1,7/12/2018 12:33,IN2018_V06_099,2,2,slope,76,146.4456553,-44.28984446,1571.23,Rock,Rock,443,099_0443,3.305654877,39,QT,1,39,NA,0.30251191888111917
IN2018_V06_099,099_0443,099_039,Sponges,1,7/12/2018 12:33,IN2018_V06_099,2,2,slope,76,146.4456553,-44.28984446,1571.23,Rock,Rock,443,099_0443,3.305654877,39,QT,1,39,NA,0.30251191888111917
IN2018_V06_099,099_0443,099_039,Solenosmilia matrix,1,7/12/2018 12:33,IN2018_V06_099,2,2,slope,76,146.4456553,-44.28984446,1571.23,Rock,Rock,443,099_0443,3.305654877,39,QT,1,39,NA,0.30251191888111917
IN2018_V06_099,099_0443,099_039,Regular urchins,2,7/12/2018 12:33,IN2018_V06_099,2,2,slope,76,146.4456553,-44.28984446,1571.23,Rock,Rock,443,099_0443,3.305654877,39,QT,1,39,NA,0.6050238377622383
IN2018_V06_099,099_0443,099_039,D.horridus,1,7/12/2018 12:33,IN2018_V06_099,2,2,slope,76,146.4456553,-44.28984446,1571.23,Rock,Rock,443,099_0443,3.305654877,39,QT,1,39,NA,0.30251191888111917
IN2018_V06_145,145_0478,145_010,Regular urchins,9,12/12/2018 4:03,IN2018_V06_145,2,2,z77,70,147.3991844,-44.25388758,1589.9,Sand - mud (<2mm),Sand - mud (<2mm),478,145_0478,2.750665371,10,QT,1,10,NA,3.2719356177912924
IN2018_V06_055,055_0062,055_049,Solenosmilia matrix,5,30/11/2018 16:10,IN2018_V06_055,1,1,Hill K1,60,147.3854064,-44.29401245,1319.4875,Coral rubble,Coral rubble,62,055_0062,4.423395557,49,QT,1,49,NA,1.1303533531129781
IN2018_V06_055,055_0062,055_049,Unstalked crinoids,1,30/11/2018 16:10,IN2018_V06_055,1,1,Hill K1,60,147.3854064,-44.29401245,1319.4875,Coral rubble,Coral rubble,62,055_0062,4.423395557,49,QT,1,49,NA,0.22607067062259564
IN2018_V06_055,055_0062,055_049,Sponges,10,30/11/2018 16:10,IN2018_V06_055,1,1,Hill K1,60,147.3854064,-44.29401245,1319.4875,Coral rubble,Coral rubble,62,055_0062,4.423395557,49,QT,1,49,NA,2.2607067062259563
IN2018_V06_055,055_0062,055_049,Black & Octocorals,3,30/11/2018 16:10,IN2018_V06_055,1,1,Hill K1,60,147.3854064,-44.29401245,1319.4875,Coral rubble,Coral rubble,62,055_0062,4.423395557,49,QT,1,49,NA,0.6782120118677869
IN2018_V06_055,055_0062,055_049,Hydrocorals,1,30/11/2018 16:10,IN2018_V06_055,1,1,Hill K1,60,147.3854064,-44.29401245,1319.4875,Coral rubble,Coral rubble,62,055_0062,4.423395557,49,QT,1,49,NA,0.22607067062259564
IN2018_V06_176,176_0538,176_064,No-VMEfauna,0,16/12/2018 10:19,IN2018_V06_176,1b,1b,St Helens,66,148.7409903,-41.22890765,952.9422222,Pebble - gravel,Coral rubble,538,176_0538,1.832325006,NA,QT-2,2,64,NA,0
IN2018_V06_057,057_0452,057_012,Solenosmilia matrix,10,30/11/2018 22:18,IN2018_V06_057,fished,1c,Sisters,67,147.2263179,-44.26805128,1312.094444,Coral rubble,Coral rubble,452,057_0452,6.946961933,12,QT,1,12,NA,1.4394781627487003
